18.576619:external_snapshot_prepare:0.012725
18.576718:external_snapshot_commit:0.000088
49.282283:external_snapshot_prepare:0.007491
49.282378:external_snapshot_commit:0.000087
80.031607:external_snapshot_prepare:0.011070
80.031954:external_snapshot_commit:0.000316
110.697894:external_snapshot_prepare:0.006790
110.697987:external_snapshot_commit:0.000086
141.369427:external_snapshot_prepare:0.010964
141.369534:external_snapshot_commit:0.000097
172.034638:external_snapshot_prepare:0.006762
172.034731:external_snapshot_commit:0.000086
202.735267:external_snapshot_prepare:0.033057
202.735469:external_snapshot_commit:0.000180
233.428179:external_snapshot_prepare:0.024089
233.428598:external_snapshot_commit:0.000384
264.130403:external_snapshot_prepare:0.033321
264.130635:external_snapshot_commit:0.000211
294.818889:external_snapshot_prepare:0.024151
294.819614:external_snapshot_commit:0.000394
325.509332:external_snapshot_prepare:0.021321
325.509439:external_snapshot_commit:0.000100
356.228912:external_snapshot_prepare:0.031964
356.229089:external_snapshot_commit:0.000161
386.926791:external_snapshot_prepare:0.025510
386.927008:external_snapshot_commit:0.000202
417.626920:external_snapshot_prepare:0.022243
417.627157:external_snapshot_commit:0.000096
448.353035:external_snapshot_prepare:0.034292
448.353262:external_snapshot_commit:0.000206
479.047138:external_snapshot_prepare:0.026316
479.047569:external_snapshot_commit:0.000395
509.746047:external_snapshot_prepare:0.025608
509.746480:external_snapshot_commit:0.000234
540.457691:external_snapshot_prepare:0.033587
540.457905:external_snapshot_commit:0.000194
571.151277:external_snapshot_prepare:0.025387
571.151912:external_snapshot_commit:0.000378
601.873383:external_snapshot_prepare:0.040281
601.873807:external_snapshot_commit:0.000391
632.554565:external_snapshot_prepare:0.022358
632.554848:external_snapshot_commit:0.000107
663.319154:external_snapshot_prepare:0.029241
663.319619:external_snapshot_commit:0.000429
694.014765:external_snapshot_prepare:0.022026
694.014881:external_snapshot_commit:0.000108
724.747990:external_snapshot_prepare:0.040095
724.748476:external_snapshot_commit:0.000449
755.446781:external_snapshot_prepare:0.024813
755.447142:external_snapshot_commit:0.000180
786.153964:external_snapshot_prepare:0.023883
786.154144:external_snapshot_commit:0.000164
816.869930:external_snapshot_prepare:0.027950
816.870114:external_snapshot_commit:0.000173
847.561907:external_snapshot_prepare:0.021451
847.562027:external_snapshot_commit:0.000111
878.283190:external_snapshot_prepare:0.033487
878.283615:external_snapshot_commit:0.000223
908.983854:external_snapshot_prepare:0.027301
908.984348:external_snapshot_commit:0.000456
939.673402:external_snapshot_prepare:0.025098
939.673698:external_snapshot_commit:0.000125
970.404099:external_snapshot_prepare:0.027200
970.404573:external_snapshot_commit:0.000438
1001.099003:external_snapshot_prepare:0.023019
1001.099132:external_snapshot_commit:0.000120
1031.831819:external_snapshot_prepare:0.022835
1031.831979:external_snapshot_commit:0.000149
1062.517761:external_snapshot_prepare:0.022565
1062.518027:external_snapshot_commit:0.000120
1093.277972:external_snapshot_prepare:0.041196
1093.278510:external_snapshot_commit:0.000501
1124.025326:external_snapshot_prepare:0.066848
1124.025940:external_snapshot_commit:0.000563
1154.719004:external_snapshot_prepare:0.022814
1154.719429:external_snapshot_commit:0.000215
1185.407377:external_snapshot_prepare:0.023174
1185.407587:external_snapshot_commit:0.000196
1216.083061:external_snapshot_prepare:0.022415
1216.083188:external_snapshot_commit:0.000119
1246.781265:external_snapshot_prepare:0.022949
1246.781446:external_snapshot_commit:0.000173
1277.553062:external_snapshot_prepare:0.041091
1277.553908:external_snapshot_commit:0.000565
1308.267979:external_snapshot_prepare:0.026864
1308.268460:external_snapshot_commit:0.000452
1338.983116:external_snapshot_prepare:0.024908
1338.983498:external_snapshot_commit:0.000211
1369.668261:external_snapshot_prepare:0.021803
1369.668393:external_snapshot_commit:0.000124
1400.416899:external_snapshot_prepare:0.027084
1400.417426:external_snapshot_commit:0.000493
1431.105464:external_snapshot_prepare:0.022490
1431.105612:external_snapshot_commit:0.000139
1461.825909:external_snapshot_prepare:0.025179
1461.826176:external_snapshot_commit:0.000248
1492.551827:external_snapshot_prepare:0.040882
1492.552639:external_snapshot_commit:0.000544
1523.260960:external_snapshot_prepare:0.024643
1523.261234:external_snapshot_commit:0.000253
1553.945855:external_snapshot_prepare:0.023047
1553.946008:external_snapshot_commit:0.000145
1584.674426:external_snapshot_prepare:0.025668
1584.675187:external_snapshot_commit:0.000539
1615.403511:external_snapshot_prepare:0.034834
1615.403868:external_snapshot_commit:0.000335
1646.110608:external_snapshot_prepare:0.025548
1646.110854:external_snapshot_commit:0.000233
1676.827962:external_snapshot_prepare:0.033287
1676.828487:external_snapshot_commit:0.000321
1707.531795:external_snapshot_prepare:0.026180
1707.532425:external_snapshot_commit:0.000596
1738.257183:external_snapshot_prepare:0.028212
1738.257845:external_snapshot_commit:0.000624
1768.972540:external_snapshot_prepare:0.039265
1768.973488:external_snapshot_commit:0.000671
1799.676042:external_snapshot_prepare:0.036466
1799.676696:external_snapshot_commit:0.000617
1830.373173:external_snapshot_prepare:0.022163
1830.373353:external_snapshot_commit:0.000171
1830.722297:stream_start:0.002256
1846.837504:stream_run:16.115208
1846.838778:stream_prepare:0.000331
