100, 61995, 0, 0
200, 47793, 0, 0
300, 45687, 0, 0
400, 44551, 0, 0
500, 44891, 0, 0
600, 45980, 0, 0
609, 3899440, 1, 0
700, 54079, 0, 0
800, 48982, 0, 0
900, 51318, 0, 0
3500, 2702099, 1, 0
3503, 2514438, 1, 0
3505, 2664885, 1, 0
3507, 1375774, 1, 0
3510, 2701574, 1, 0
3512, 1777961, 1, 0
3514, 2633032, 1, 0
3517, 2692030, 1, 0
3519, 1354809, 1, 0
3519, 50386, 0, 0
3519, 98419, 0, 0
3519, 95784, 0, 0
3520, 91732, 0, 0
3520, 88852, 0, 0
3520, 84023, 0, 0
3520, 98354, 0, 0
3520, 55091, 0, 0
3520, 58077, 0, 0
3521, 105726, 0, 0
3521, 50662, 0, 0
3521, 40222, 0, 0
3521, 47136, 0, 0
3521, 49586, 0, 0
3521, 47017, 0, 0
3522, 48958, 0, 0
3522, 46548, 0, 0
3522, 48625, 0, 0
3522, 47826, 0, 0
3522, 83910, 0, 0
3522, 83485, 0, 0
3523, 48563, 0, 0
3523, 83938, 0, 0
3523, 90408, 0, 0
3523, 47148, 0, 0
3523, 48182, 0, 0
3600, 53887, 0, 0
3626, 3042614, 1, 0
3700, 49539, 0, 0
3800, 46219, 0, 0
3900, 46487, 0, 0
3930, 3270166, 1, 0
4000, 44821, 0, 0
4100, 43896, 0, 0
4200, 45392, 0, 0
4230, 3565035, 1, 0
4300, 46428, 0, 0
4400, 45631, 0, 0
4500, 45759, 0, 0
4532, 3234890, 1, 0
4600, 46166, 0, 0
4700, 44386, 0, 0
4800, 48527, 0, 0
4833, 1661020, 1, 0
4900, 47701, 0, 0
5000, 52483, 0, 0
5100, 48452, 0, 0
7705, 2667675, 1, 0
7708, 2632045, 1, 0
7711, 2697041, 1, 0
7713, 2671701, 1, 0
7716, 2688072, 1, 0
7718, 1391504, 1, 0
7720, 2577774, 1, 0
7723, 2679197, 1, 0
7726, 2753446, 1, 0
7726, 50180, 0, 0
7726, 103589, 0, 0
7727, 98873, 0, 0
7727, 54339, 0, 0
7727, 55975, 0, 0
7727, 106064, 0, 0
7727, 121216, 0, 0
7728, 52361, 0, 0
7728, 93456, 0, 0
7728, 86883, 0, 0
7728, 58883, 0, 0
7728, 87503, 0, 0
7728, 128164, 0, 0
7729, 55230, 0, 0
7729, 67318, 0, 0
7729, 47187, 0, 0
7729, 88786, 0, 0
7729, 54847, 0, 0
7729, 51576, 0, 0
7730, 50405, 0, 0
7730, 85797, 0, 0
7730, 50332, 0, 0
7730, 50890, 0, 0
7730, 90442, 0, 0
7730, 49366, 0, 0
7731, 48681, 0, 0
7800, 50656, 0, 0
7853, 1513659, 1, 0
7900, 46499, 0, 0
8000, 44611, 0, 0
8100, 50848, 0, 0
8154, 3355504, 1, 0
8200, 50061, 0, 0
8300, 52470, 0, 0
8400, 53688, 0, 0
8457, 3712289, 1, 0
8500, 51048, 0, 0
8600, 55877, 0, 0
8700, 58713, 0, 0
8761, 2081470, 1, 0
8800, 59735, 0, 0
8900, 203309, 0, 0
9000, 251676, 0, 0
9060, 3038831, 1, 0
9100, 211941, 0, 0
9200, 198248, 0, 0
9253, 199335, 0, 0
